,10,10 10,10 for,10 sns,100,100 gfg,12,12 13,13,13 reshape,320,320 data,90,90 gfg,97,97 gfg,99,99 for,99 gfg,99 iterating,access,access it,add,add another,add apple,add banana,add cherry,add date,add elements,add for,add geeks,add new,add to,added,added after,adding,adding new,addnode,addnode int,addnode it,addnode list,after,after peek,after removal,after remove,after tail,algorithms,algorithms 99,all,all the,and,and insert,and tail,annot,annot true,another,another element,apple,apple queue,args,args insertnode,args queue,args start,array,array 12,array with,as,as cm,as head,as np,as pandas,as pd,as plt,as sns,at,at current,at last,at the,axis,axis df,banana,banana queue,bb,bb count,bbox_to_anchor,bbox_to_anchor plt,be,be added,become,become new,by,by head,by incrementing,c1,c1 len,c1 n1,c2,c2 len,c2 print,can,can access,can reassign,cc,cc c2,cc len,cc n1,center,center left,check,check if,cherry,cherry print,class,class gfg,class insertnode,class is,class linkedlist,class node,class queueexample,cm,cm as,cm get_cmap,cm unique_grades,code,code in,code public,coded,coded grades,collections,collections hashmap,color,color in,color label,color markersize,color_map,color_map items,color_map label,color_map unique_grades,colormap,colormap coded,colors,colors cm,colors for,colors in,colors np,concat,concat axis,constructor,constructor node,corr,corr round,count,count for,cp,cp 99,create,create hashmap,create new,creating,creating new,current,current current,current data,current head,current next,current node,current null,currnode,currnode currnode,currnode data,currnode list,currnode next,currnode null,data,data as,data at,data create,data creating,data current,data data,data features,data go,data if,data it,data next,data node,data structures,data targets,data this,dataframe,dataframe y_test,dataframes,dataframes student_performance,dataset,dataset student_performance,date,date peek,desired,desired input,df,df corr,df df,df failures,df g3,df iloc,df pd,df plt,display,display all,driver,driver code,each,each node,element,element at,element front,element peeked,element to,elements,elements from,elements to,else,else else,else let,else new_node,else traverse,empty,empty head,empty list,empty or,empty return,empty then,end,end of,faang,faang 97,failures,failures g1,features,features student_performance,fetch,fetch dataset,fetch_ucirepo,fetch_ucirepo fetch,fetch_ucirepo id,figsize,figsize 10,figure,figure figsize,fin,fin c1,final,final queue,fit,fit x_train,fn,fn main,for,for grade,for key,for pq,for printing,for rep,for unique_grades,format,format failures,from,from queue,from sklearn,from ucimlrepo,front,front of,front print,front queue,g1,g1 g2,g2,g2 g3,g2 pred,g3,g3 df,g3 unique,geeks,geeks pq,geeks system,get_cmap,get_cmap viridis,gfg,gfg for,gfg hashmap,gfg insert,gfg iter,gfg public,given,given data,go,go to,grade,grade color,grade markerfacecolor,grades,grades legend_labels,grades loc,handles,handles legend_labels,hashmap,hashmap fn,hashmap import,hashmap let,hashmap mut,hashmap new,hashmap rust,hashmap use,head,head and,head head,head if,head new_node,head null,head of,head return,head system,head while,heatmap,heatmap df,i1,i1 l2,i1 len,i2,i2 cc,i2 len,id,id 320,if,if head,if list,if the,iloc,iloc values,implement,implement singly,import,import fetch_ucirepo,import hashmap,import java,import linearregression,import matplotlib,import numpy,import pandas,import seaborn,import train_test_split,in,in color_map,in gfg,in hashmap,in the,in zip,incrementing,incrementing pointer,initial,initial queue,initialize,initialize the,inner,inner class,input,input in,input map,input split,insert,insert algorithms,insert cp,insert data,insert faang,insert interview,insert linkedlist,insert list,insert new,insert the,inserting,inserting in,inserting over,inserting records,insertion,insertion insert,insertnode,insertnode add,insertnode linked,insertnode list,install,install ucimlrepo,int,int data,int input,interview,interview preparations,io,io java,is,is empty,is made,is must,it,it static,it will,items,items np,iter,iter method,iter println,iterating,iterating over,iterating using,java,java io,java program,java util,key,key val,l1,l1 i1,l1 len,l1 replace,l2,l2 i2,l2 len,l2 replace,label,label grade,label pred_df,last,last last,last list,last next,last node,left,left bbox_to_anchor,legend,legend handles,legend_labels,legend_labels plt,legend_labels title,len,len cc,len i2,len l1,len l2,len len,len replace,len unique_grades,let,let mut,line2d,line2d marker,linear_model,linear_model import,linearregression,linearregression lr,linked,linked list,linkedlist,linkedlist add,linkedlist import,linkedlist insert,linkedlist insertion,linkedlist list,linkedlist node,linkedlist printlist,linkedlist public,linkedlist traverse,linkedlist while,linspace,linspace len,list,list addnode,list by,list head,list insert,list int,list is,list linked,list linkedlist,list list,list method,list new,list node,list print,list printdata,list public,list tail,loc,loc center,lr,lr fit,lr linearregression,lr predict,lr score,made,made static,main,main can,main create,main initialize,main string,make,make the,map,map color_map,map int,marker,marker color,markerfacecolor,markerfacecolor color,markersize,markersize 10,matplotlib,matplotlib cm,matplotlib pyplot,means,means we,method,method on,method pq,method to,model_selection,model_selection import,must,must println,mut,mut gfg,mut means,n1,n1 len,n1 n2,n2,n2 c2,n2 len,new,new inserting,new insertnode,new linkedlist,new node,new priorityqueue,new tail,new_node,new_node at,new_node else,new_node new,new_node new_node,new_node printdata,new_node return,new_node tail,new_node there,new_node will,newnode,newnode tail,next,next constructor,next driver,next insert,next new_node,next node,next null,next public,next system,next will,node,node and,node as,node at,node by,node current,node currnode,node data,node head,node int,node last,node new_node,node next,node public,node structure,node system,node tail,node this,node with,nodes,nodes present,not,not if,np,np array,np import,np linspace,np polyfit,np sort,null,null addnode,null it,null last,null list,null method,null print,null public,null system,null when,numpy,numpy as,of,of list,of the,on,on gfg,or,or not,out,out print,out println,over,over gfg,over hashmap,own,own desired,pandas,pandas as,pandas dataframes,pd,pd concat,pd dataframe,pd import,peek,peek at,peek queue,peek system,peeked,peeked element,peeked print,peeked queue,pip3,pip3 install,plot,plot with,plot y_test,plt,plt figure,plt import,plt legend,plt line2d,plt plot,plt scatter,plt show,plt title,plt xlabel,plt ylabel,point,point to,pointer,pointer system,poll,poll method,poll system,polyfit,polyfit y_test,pq,pq add,pq new,pq poll,pq pq,pq remove,pq system,pred,pred np,pred_df,pred_df pd,pred_df y_test,predict,predict pred,predict x_test,preparations,preparations 100,present,present in,print,print current,print currnode,print each,print fin,print linkedlist,print lr,print the,printdata,printdata add,printdata node,printdata will,printing,printing all,printlist,printlist linkedlist,printlist list,println,println adding,println after,println final,println gfg,println initial,println key,println linked,println peeked,println poll,println public,println queue,println removed,priorityqueue,priorityqueue pq,program,program to,public,public class,public node,public static,public void,pyplot,pyplot as,queue,queue add,queue after,queue import,queue new,queue peek,queue pq,queue public,queue queue,queue remove,queue string,queue system,queueexample,queueexample public,reassign,reassign to,records,records gfg,records this,removal,removal queue,remove,remove elements,remove geeks,remove pq,remove system,remove the,removed,removed element,rep,rep len,replace,replace c1,replace fin,replace n2,replace the,reshape,reshape lr,return,return list,return the,return while,round,round annot,rust,rust program,rust use,scatter,scatter plot,scatter y_test,score,score x_test,seaborn,seaborn as,show,show replace,singly,singly linked,sklearn,sklearn linear_model,sklearn model_selection,sns,sns heatmap,sns pip3,so,so that,something,something else,sort,sort unique_grades,split,split bb,split i1,start,start with,static,static class,static linkedlist,static so,static void,std,std collections,string,string args,string front,string peeked,string pq,string queue,structure,structure class,structures,structures 90,student_performance,student_performance data,student_performance fetch_ucirepo,such,such that,system,system out,tail,tail new_node,tail next,tail null,tail of,tail point,tail such,targets,targets df,test_size,test_size from,that,that main,that tail,the,the array,the code,the data,the element,the empty,the end,the format,the front,the hashmap,the last,the linked,the linkedlist,the list,the new,the new_node,the nodes,the queue,the records,the updated,the values,then,then make,there,there node,this,this data,this inner,this is,this next,through,through the,till,till the,title,title grades,title scatter,to,to implement,to insert,to iterating,to new,to newnode,to next,to print,to remove,to something,to the,train_test_split,train_test_split test_size,train_test_split x_train,traverse,traverse through,traverse till,true,true df,ucimlrepo,ucimlrepo from,ucimlrepo import,unique,unique unique_grades,unique_grades,unique_grades color_map,unique_grades colors,unique_grades df,unique_grades np,unique_grades pred_df,updated,updated queue,use,use std,using,using iter,util,util linkedlist,util public,util queue,val,val in,value,value data,values,values df,values from,values list,viridis,viridis len,void,void addnode,void main,void printdata,void printlist,we,we can,when,when list,while,while current,while currnode,while last,will,will add,will be,will become,will check,will display,will point,will print,with,with colormap,with given,with the,with value,with your,x_test,x_test import,x_test y_test,x_test y_train,x_train,x_train x_test,x_train y_train,xlabel,xlabel y_test,y_pred,y_pred lr,y_pred plt,y_pred pred_df,y_pred y_pred,y_test,y_test map,y_test plt,y_test train_test_split,y_test y_pred,y_test y_test,y_train,y_train print,y_train y_test,ylabel,ylabel y_pred,your,your own,zip,zip unique_grades
bulbs.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17962481700732535,0.10608931052758279,0.10608931052758279,0.17962481700732535,0.10608931052758279,0.10608931052758279,0.0,0.0,0.0,0.22264033076951234,0.10608931052758279,0.10608931052758279,0.10608931052758279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17962481700732535,0.10608931052758279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17962481700732535,0.10608931052758279,0.10608931052758279,0.17962481700732535,0.10608931052758279,0.10608931052758279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13191092625945802,0.0,0.08960472066352972,0.08960472066352972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068836593563466,0.0,0.08960472066352972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22264033076951234,0.10608931052758279,0.10608931052758279,0.10608931052758279,0.22264033076951234,0.10608931052758279,0.10608931052758279,0.10608931052758279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25730017075269784,0.17962481700732535,0.10608931052758279,0.22264033076951234,0.17962481700732535,0.10608931052758279,0.10608931052758279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07790871802168632,0.0,0.08960472066352972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17962481700732535,0.10608931052758279,0.10608931052758279,0.17962481700732535,0.10608931052758279,0.10608931052758279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06142412815763325,0.0,0.0,0.0,0.10608931052758279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18804556790715676,0.10608931052758279,0.10608931052758279,0.10608931052758279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08960472066352972,0.0,0.10608931052758279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bulbs2.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258649812700972,0.258649812700972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258649812700972,0.258649812700972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14975438302204533,0.0,0.0,0.0,0.0,0.258649812700972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3216039033579147,0.0,0.21845974963442846,0.21845974963442846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678262583065265,0.0,0.21845974963442846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18994444608858882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18994444608858882,0.0,0.21845974963442846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258649812700972,0.258649812700972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21845974963442846,0.258649812700972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
